     t	           0	  NANT	          10	 NANT1	          10	 NANT2	           0	
     t	          70	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          71	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          72	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          73	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          74	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          75	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          76	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          77	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          78	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          79	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          80	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          81	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          82	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          83	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          84	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          85	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          86	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          87	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          88	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          89	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          90	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          91	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          92	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          93	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          94	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          95	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          96	  NANT	           6	 NANT1	           3	 NANT2	           3	
     t	          97	  NANT	           6	 NANT1	           1	 NANT2	           5	
     t	          98	  NANT	           5	 NANT1	           1	 NANT2	           4	
     t	          99	  NANT	           5	 NANT1	           1	 NANT2	           4	
     t	         100	  NANT	           5	 NANT1	           1	 NANT2	           4	
2.3826 95
5	0	0	0	0	0	0	0	0	0	
